Id,date,steps,calories_burned,avg_heart_rate,sleep_hours
150490,2023-01-12,6928,3115,76,7.7
150447,2023-01-01,5550,1929,63,7.1
150454,2023-01-06,8819,2218,81,8.2
150400,2023-01-03,13738,2553,94,6.3
150408,2023-01-19,13321,2155,61,8.3
150482,2023-01-01,7008,3256,76,6.5
150469,2023-01-21,13556,3089,79,6.6
150468,2023-01-13,4231,2463,85,5.2
150464,2023-01-13,10246,2547,76,8.6
150426,2023-01-16,13717,3175,95,6.0
150458,2023-01-12,10926,2835,94,7.3
150487,2023-01-12,6688,2147,84,6.0
150416,2023-01-12,5066,1822,88,5.4
150455,2023-01-02,6557,3339,83,8.8
150473,2023-01-26,6160,2232,65,7.4
150427,2023-01-27,13014,2737,69,5.1
150450,2023-01-13,3363,1918,93,5.2
150458,2023-01-28,13550,2270,68,5.1
150495,2023-01-23,5215,2749,94,6.6
150484,2023-01-21,14846,2328,69,5.1
150426,2023-01-09,14755,3405,75,7.5
150412,2023-01-27,4072,2977,86,8.1
150407,2023-01-27,8690,3407,79,8.4
150443,2023-01-14,3556,2959,82,7.1
150491,2023-01-23,7349,1920,91,5.2
150476,2023-01-01,7092,2487,73,6.1
150434,2023-01-15,14349,3339,90,8.1
150453,2023-01-13,6875,3201,69,7.0
150485,2023-01-12,14417,2615,99,5.7
150418,2023-01-08,4537,1821,61,5.4
150425,2023-01-17,14222,2528,67,5.8
150438,2023-01-25,5971,3060,84,8.2
150407,2023-01-04,7430,2428,66,6.2
150401,2023-01-04,8029,2940,65,8.2
150443,2023-01-11,5670,3117,72,8.8
150480,2023-01-30,12891,2992,89,7.6
150457,2023-01-11,6670,2825,71,7.7
150420,2023-01-02,7493,2943,97,5.5
150408,2023-01-14,5383,2991,87,8.4
150406,2023-01-13,5681,3381,61,5.7
150457,2023-01-20,11014,1914,63,6.8
150450,2023-01-03,14619,2077,77,6.3
150397,2023-01-13,7413,3048,83,8.8
150428,2023-01-12,4293,2473,63,7.2
150495,2023-01-02,12377,2000,65,7.6
150413,2023-01-13,5475,3362,91,7.2
150409,2023-01-28,11032,1801,92,5.4
150421,2023-01-13,8889,2758,88,7.7
150417,2023-01-28,12135,1998,80,5.2
150419,2023-01-15,9049,2889,94,7.7
150420,2023-01-13,14328,2831,82,6.7
150479,2023-01-09,10032,2790,78,8.5
150487,2023-01-21,12390,2647,65,5.4
150427,2023-01-15,11120,2232,82,5.2
150469,2023-01-27,4936,2843,68,7.0
150489,2023-01-11,5611,3395,93,8.2
150476,2023-01-09,6138,3448,91,7.9
150456,2023-01-07,10170,2815,88,8.7
150429,2023-01-29,7164,2098,93,5.3
150444,2023-01-30,10192,2327,68,7.3
150426,2023-01-08,9474,2132,70,6.6
150452,2023-01-14,11417,1904,73,6.6
150405,2023-01-03,8299,2509,83,6.2
150445,2023-01-24,13042,2755,78,7.1
150413,2023-01-10,10843,1872,67,6.5
150423,2023-01-05,6119,2310,68,5.2
150423,2023-01-09,7117,3172,81,7.9
150420,2023-01-15,3526,2458,85,5.7
150446,2023-01-23,12471,3045,72,8.9
150450,2023-01-19,7732,2106,70,7.5
150492,2023-01-30,13364,1912,80,7.1
150452,2023-01-21,5262,2697,83,5.5
150433,2023-01-12,10876,3014,64,9.0
150468,2023-01-17,6258,2709,71,7.7
150459,2023-01-25,13189,1949,65,6.9
150458,2023-01-24,10456,3461,62,5.4
150482,2023-01-13,7292,2020,94,7.8
150408,2023-01-20,13204,3347,98,5.8
150471,2023-01-02,3093,2739,86,5.8
150407,2023-01-14,6241,2345,89,5.0
150467,2023-01-19,7833,2001,69,5.5
150467,2023-01-15,7846,2426,89,6.6
150481,2023-01-17,5102,2782,72,6.9
150460,2023-01-23,8057,2527,90,7.3
150456,2023-01-04,12179,2537,74,6.8
150490,2023-01-03,8801,2095,92,6.1
150480,2023-01-17,8790,3171,89,7.0
150438,2023-01-02,4073,2888,94,6.4
150463,2023-01-03,9571,2981,76,5.1
150443,2023-01-15,14458,3319,68,7.2
150449,2023-01-05,3924,1951,69,7.1
150403,2023-01-23,4604,2117,73,8.7
150422,2023-01-15,7916,3202,82,6.8
150452,2023-01-27,9997,2937,71,7.2
150492,2023-01-24,11534,2863,81,8.3
150456,2023-01-21,11450,2747,90,8.9
150481,2023-01-13,11047,3064,86,8.2
150476,2023-01-06,14446,3392,76,5.4
150481,2023-01-10,6088,2527,87,7.3
150399,2023-01-23,10421,2156,82,5.2
150429,2023-01-10,6554,2166,61,6.1
150471,2023-01-16,8582,3022,74,5.8
150448,2023-01-23,7078,1855,75,7.8
150480,2023-01-28,14938,3378,61,7.7
150494,2023-01-30,6424,2891,70,7.6
150403,2023-01-16,7208,1939,60,7.4
150430,2023-01-23,9121,3000,98,5.9
150435,2023-01-23,14601,2580,80,8.1
150444,2023-01-10,7539,2484,67,5.6
150477,2023-01-16,6695,2438,80,5.5
150454,2023-01-24,3709,3321,97,8.9
150451,2023-01-17,4131,2467,77,6.5
150482,2023-01-09,6612,2209,78,8.6
150475,2023-01-07,12280,1887,83,8.5
150424,2023-01-09,4884,2977,77,6.1
150416,2023-01-22,4778,2814,65,8.5
150467,2023-01-12,10233,2902,81,5.3
150403,2023-01-04,8401,3143,93,6.0
150421,2023-01-21,4431,3328,97,8.4
150407,2023-01-08,12374,2975,94,7.2
150422,2023-01-24,6162,2940,93,7.9
150471,2023-01-11,13892,2757,75,8.0
150435,2023-01-13,14001,3419,98,7.4
150434,2023-01-29,3226,1847,77,5.5
150397,2023-01-07,12789,2812,65,6.8
150399,2023-01-16,6343,3012,98,7.6
150408,2023-01-03,10906,2580,84,7.4
150424,2023-01-11,9056,2189,64,8.8
150454,2023-01-01,4992,1995,83,7.8
150476,2023-01-14,7608,3466,62,5.8
150424,2023-01-17,13640,2270,85,7.3
150444,2023-01-26,9079,3064,83,7.1
150414,2023-01-26,13331,2781,73,5.7
150404,2023-01-10,7612,3458,69,6.4
150480,2023-01-05,9973,2237,88,8.4
150445,2023-01-05,4033,2341,77,6.1
150479,2023-01-13,5532,3413,86,7.2
150406,2023-01-18,9212,3135,92,6.1
150436,2023-01-01,14143,1871,86,5.7
150432,2023-01-28,7172,2029,77,8.4
150471,2023-01-29,6229,3355,96,6.0
150417,2023-01-23,3204,2381,68,7.0
150398,2023-01-11,12719,3215,66,7.9
150451,2023-01-18,14221,2771,61,5.0
150484,2023-01-19,10862,2048,78,5.9
150435,2023-01-05,4695,3010,97,5.5
150432,2023-01-09,13640,3223,82,7.4
150494,2023-01-17,10086,2762,60,7.5
150409,2023-01-21,11586,2887,72,5.6
150492,2023-01-03,5160,3444,84,5.1
150475,2023-01-17,12840,3370,63,5.6
150430,2023-01-06,3489,2520,68,5.8
150465,2023-01-22,6928,1895,85,5.7
150413,2023-01-30,7406,2061,94,8.1
150416,2023-01-02,14435,3111,80,6.1
150440,2023-01-13,4260,3357,79,7.8
150490,2023-01-23,9096,2133,87,8.8
150443,2023-01-25,13971,2280,63,5.7
150469,2023-01-30,11234,3409,89,8.0
150478,2023-01-06,11118,2316,75,8.6
150488,2023-01-02,10631,2769,88,7.8
150423,2023-01-28,8686,2850,88,7.3
150487,2023-01-06,8573,2434,95,6.1
150450,2023-01-08,3534,3116,68,7.5
150422,2023-01-27,4207,2843,71,8.9
150425,2023-01-13,14654,3324,84,8.1
150445,2023-01-15,12379,2175,72,7.7
150417,2023-01-08,4283,2459,86,7.7
150410,2023-01-04,6144,3182,90,7.2
150420,2023-01-08,6198,3078,75,6.0
150462,2023-01-17,13483,2187,81,8.7
150408,2023-01-17,3556,2625,90,8.3
150413,2023-01-15,5428,1857,62,5.8
150478,2023-01-27,9092,1894,66,7.9
150480,2023-01-04,9431,3390,72,7.9
150401,2023-01-01,7849,3043,79,5.5
150448,2023-01-21,6081,2382,85,7.4
150460,2023-01-30,12752,3209,91,5.8
150455,2023-01-05,14559,2260,63,8.0
150416,2023-01-27,8891,1987,79,6.6
150490,2023-01-30,12049,3084,68,6.1
150457,2023-01-16,13028,2644,60,5.1
150400,2023-01-24,14185,2594,61,5.3
150419,2023-01-28,4750,2461,78,8.9
150481,2023-01-25,10218,1880,95,7.5
150483,2023-01-22,14228,2570,69,5.8
150414,2023-01-27,9140,2397,64,5.0
150458,2023-01-21,11652,2507,73,7.7
150478,2023-01-29,14525,1888,78,7.6
150434,2023-01-16,5430,3199,82,5.4
150470,2023-01-03,3583,2231,72,6.6
150443,2023-01-22,12642,2848,77,8.7
150487,2023-01-30,13307,2143,80,5.6
150468,2023-01-12,11215,2755,90,7.3
150468,2023-01-27,7992,2170,96,8.6
150425,2023-01-10,6923,1918,87,6.1
150431,2023-01-26,14064,2872,77,6.5
150416,2023-01-25,3226,2977,96,7.7
150493,2023-01-25,3171,2064,62,7.0
150495,2023-01-06,4924,2847,87,8.1
150441,2023-01-17,9828,1970,72,7.7
150470,2023-01-11,13748,3002,65,6.3
150416,2023-01-18,14329,2736,72,7.2
150440,2023-01-05,8300,2417,66,6.0
150462,2023-01-03,12316,3021,93,7.3
150419,2023-01-01,10329,3083,87,8.5
150490,2023-01-15,6259,2706,72,5.6
150472,2023-01-09,11459,3228,84,7.0
150452,2023-01-10,13243,2662,77,5.2
150441,2023-01-01,8675,3224,93,6.3
150490,2023-01-24,14877,2431,84,6.7
150479,2023-01-17,12531,2621,69,5.3
150486,2023-01-30,11860,2299,65,5.0
150457,2023-01-01,6815,2916,75,7.1
150452,2023-01-07,4223,2924,69,5.1
150452,2023-01-13,7753,2738,94,7.2
150411,2023-01-16,9570,3001,82,7.7
150435,2023-01-18,12991,2114,85,8.1
150435,2023-01-22,9751,2297,88,7.8
150400,2023-01-26,12580,3165,76,8.8
150471,2023-01-05,3076,2615,85,6.3
150406,2023-01-25,9667,2074,96,5.4
150486,2023-01-06,3039,3182,65,6.7
150454,2023-01-23,4502,3075,98,7.7
150419,2023-01-17,8779,1923,60,8.3
150419,2023-01-25,12031,2501,94,6.7
150457,2023-01-05,4840,2787,87,7.9
150492,2023-01-04,5063,2355,97,5.2
150433,2023-01-02,14918,3223,72,5.5
150466,2023-01-28,13563,3149,96,6.3
150426,2023-01-02,4946,1814,91,7.0
150418,2023-01-28,3687,3442,96,6.8
150469,2023-01-25,13338,2116,90,8.3
150450,2023-01-11,4641,2271,94,6.2
150471,2023-01-28,13588,2070,94,8.3
150479,2023-01-10,10978,1942,92,7.7
150460,2023-01-20,3075,2030,71,5.9
150456,2023-01-25,11677,2332,67,8.6
150399,2023-01-11,11311,2630,78,6.8
150405,2023-01-21,5143,2911,73,7.4
150479,2023-01-03,3153,3345,90,7.1
150425,2023-01-09,11931,3201,85,7.7
150444,2023-01-16,8014,2612,77,5.3
150409,2023-01-02,12098,2856,65,6.5
150398,2023-01-27,3784,2927,92,5.5
150472,2023-01-04,14665,3014,68,7.8
150486,2023-01-15,7952,2847,84,6.4
150438,2023-01-16,9009,2407,68,6.2
150446,2023-01-24,7174,3059,73,6.4
150411,2023-01-26,11133,2374,68,8.5
150452,2023-01-15,10422,2228,74,6.2
150439,2023-01-06,5330,2390,67,8.6
150465,2023-01-23,9558,2193,71,5.3
150433,2023-01-28,10129,2725,76,7.4
150465,2023-01-03,4678,2022,99,7.0
150437,2023-01-06,7668,1991,64,5.4
150423,2023-01-23,8647,2889,99,5.5
150415,2023-01-22,6839,2159,84,8.9
150495,2023-01-09,9658,1992,68,6.6
150450,2023-01-01,10489,3335,95,6.7
150450,2023-01-16,12057,1905,80,7.5
150399,2023-01-20,8188,2870,89,8.4
150434,2023-01-21,6318,2534,90,6.6
150403,2023-01-13,8560,1993,74,7.1
150431,2023-01-03,10117,2433,69,7.5
150439,2023-01-22,9382,3158,79,7.7
150488,2023-01-11,11846,2744,96,7.2
150466,2023-01-04,5362,1976,95,7.9
150495,2023-01-11,7722,2324,64,6.2
150404,2023-01-14,7225,3234,90,7.4
150431,2023-01-23,9801,2234,61,5.3
150449,2023-01-30,8818,2357,62,7.0
150445,2023-01-23,5933,2651,64,5.9
150485,2023-01-21,8775,2842,98,8.2
150414,2023-01-06,9721,2658,61,5.9
150480,2023-01-06,11988,2359,64,6.3
150427,2023-01-20,8810,2141,63,8.9
150448,2023-01-12,3026,2593,92,5.2
150424,2023-01-04,9555,2811,83,6.2
150398,2023-01-04,5255,2954,79,8.5
150409,2023-01-24,5043,1901,67,7.9
150477,2023-01-03,12916,2462,89,6.1
150425,2023-01-15,9516,2283,72,8.9
150411,2023-01-02,10062,3126,90,5.9
150437,2023-01-29,4003,2218,76,7.6
150417,2023-01-27,3671,3026,79,5.5
150458,2023-01-20,12747,2369,84,8.2
150448,2023-01-22,9269,2755,76,6.7
150445,2023-01-17,3571,2590,98,8.9
150445,2023-01-16,10675,1872,66,6.3
150440,2023-01-08,3011,1994,86,7.4
150476,2023-01-18,12686,2652,82,5.7
150487,2023-01-08,13496,3028,70,5.2
150471,2023-01-18,5296,3069,70,5.7
150398,2023-01-18,14312,3335,76,9.0
150464,2023-01-30,12196,3156,95,8.4
150489,2023-01-19,8120,2371,71,7.6
150424,2023-01-30,10170,2851,65,7.6
150478,2023-01-09,6409,2489,90,8.6
150470,2023-01-28,7323,2712,73,8.4
150411,2023-01-01,7356,3272,99,7.4
150429,2023-01-30,11252,2745,62,5.9
150448,2023-01-01,13148,2120,60,6.0
150461,2023-01-30,13643,3488,61,5.3
150419,2023-01-07,13091,2256,80,6.0
150454,2023-01-02,13153,2880,78,7.4
150423,2023-01-02,5808,2298,76,8.5
150495,2023-01-03,7370,2005,99,5.9
150426,2023-01-11,8451,2962,96,6.7
150446,2023-01-22,3983,3311,91,7.3
150430,2023-01-30,3596,2249,96,7.9
150412,2023-01-26,13617,3456,67,8.1
150409,2023-01-16,9059,2492,83,8.7
150474,2023-01-26,12632,2156,89,8.4
150402,2023-01-04,9996,2377,70,5.9
150458,2023-01-17,3681,1956,74,6.5
150453,2023-01-08,9747,2680,98,7.5
150416,2023-01-10,7183,2867,72,6.7
150485,2023-01-05,3120,2564,88,5.4
150463,2023-01-24,6110,1918,74,6.3
150480,2023-01-14,8558,3187,82,6.1
150473,2023-01-17,12753,3033,87,7.0
150461,2023-01-19,10526,3263,72,8.2
150485,2023-01-09,13638,2698,96,7.7
150396,2023-01-21,7859,1987,88,8.2
150469,2023-01-29,12173,3038,71,7.1
150443,2023-01-16,10500,2816,66,5.4
150449,2023-01-01,13468,2624,61,6.6
150470,2023-01-05,6185,1946,97,7.5
150406,2023-01-28,8895,2460,76,7.6
150487,2023-01-25,14052,1876,68,6.7
150479,2023-01-29,6659,2448,95,5.5
150458,2023-01-15,12873,1808,88,7.5
150480,2023-01-18,3154,2666,85,5.9
150495,2023-01-05,12543,1864,95,6.1
150404,2023-01-27,14694,2768,68,5.8
150459,2023-01-01,11249,2929,69,7.9
150484,2023-01-24,9044,3239,83,7.3
150454,2023-01-17,12365,2982,82,5.5
150468,2023-01-19,9169,3194,60,6.4
150424,2023-01-26,5257,2540,72,6.7
150494,2023-01-05,5711,2089,71,8.1
150492,2023-01-06,13435,3301,93,5.7
150412,2023-01-10,4177,2464,71,5.6
150416,2023-01-07,11789,2461,84,8.7
150478,2023-01-05,4146,2856,60,6.8
150453,2023-01-29,10715,2223,63,8.9
150401,2023-01-03,13188,2147,84,8.5
150425,2023-01-20,4102,2947,82,7.7
150493,2023-01-29,8526,3397,82,7.3
150473,2023-01-18,7018,2896,91,5.2
150404,2023-01-30,10973,2185,66,6.4
150399,2023-01-07,8691,2803,64,6.8
150471,2023-01-09,10737,1941,79,5.3
150483,2023-01-08,13046,2835,72,8.1
150428,2023-01-05,3508,3461,76,5.1
150455,2023-01-30,6535,3198,87,8.5
150425,2023-01-02,8184,2155,80,6.1
150448,2023-01-13,13860,2366,86,8.8
150413,2023-01-23,12732,3071,60,8.4
150431,2023-01-18,6893,2467,68,7.1
150432,2023-01-20,3922,2667,66,6.1
150488,2023-01-01,12664,2058,74,7.4
150466,2023-01-26,10705,3406,98,8.5
150473,2023-01-02,10433,3345,98,7.9
150419,2023-01-26,9142,3330,79,5.1
150469,2023-01-08,14157,2119,82,5.3
150494,2023-01-09,7213,2828,91,5.2
150447,2023-01-09,10299,3083,77,5.3
150494,2023-01-14,6881,3486,65,6.4
150411,2023-01-20,7612,3318,81,6.0
150414,2023-01-25,8693,2567,94,6.5
150455,2023-01-29,14931,2313,89,7.7
150411,2023-01-12,8178,2636,92,7.0
150438,2023-01-18,7906,3224,91,8.9
150455,2023-01-26,12023,2449,74,5.5
150458,2023-01-10,14560,2010,96,8.3
150442,2023-01-14,3919,2091,86,7.4
150440,2023-01-26,11386,2462,91,8.0
150419,2023-01-06,3645,2010,70,8.6
150435,2023-01-06,9263,2019,89,8.4
150454,2023-01-13,5440,2512,67,8.9
150426,2023-01-29,5765,2840,77,9.0
150436,2023-01-15,12570,2595,60,5.4
150483,2023-01-25,7931,3491,66,8.8
150441,2023-01-23,8326,2238,73,5.2
150404,2023-01-04,6687,1903,98,5.5
150489,2023-01-10,11411,3264,62,8.4
150451,2023-01-30,11446,1867,99,7.3
150439,2023-01-23,11579,2873,77,5.2
150417,2023-01-19,9868,2725,83,5.2
150484,2023-01-04,11584,2003,61,7.2
150406,2023-01-14,4386,2618,95,8.1
150401,2023-01-06,14476,2002,96,6.0
150439,2023-01-14,6982,2027,78,5.9
150434,2023-01-11,4942,2159,70,6.3
150456,2023-01-02,9636,2722,85,6.0
150430,2023-01-27,11143,2213,81,6.2
150450,2023-01-21,4674,2435,95,5.8
150439,2023-01-17,12379,2717,91,7.7
150460,2023-01-08,4316,2996,75,9.0
150445,2023-01-26,14278,2016,94,8.4
150396,2023-01-26,6099,1934,68,7.5
150470,2023-01-25,10849,1985,77,6.7
150396,2023-01-16,13805,2929,63,5.7
150440,2023-01-02,3886,2140,63,7.4
150425,2023-01-14,7025,2318,71,5.0
150484,2023-01-30,5329,2935,78,6.3
150441,2023-01-11,5575,2410,79,7.3
150457,2023-01-15,12546,3039,81,7.5
150449,2023-01-23,8555,1867,85,8.8
150412,2023-01-18,10311,1905,95,7.9
150490,2023-01-21,10475,2731,62,6.9
150413,2023-01-06,7358,3420,77,6.6
150494,2023-01-28,12090,2406,96,6.6
150445,2023-01-09,10778,2892,64,7.3
150443,2023-01-02,5181,3249,84,6.8
150432,2023-01-16,7886,2457,91,6.7
150414,2023-01-03,4826,2981,83,7.1
150479,2023-01-15,7995,3301,78,5.1
150417,2023-01-04,3867,1818,95,5.5
150410,2023-01-12,6427,2484,67,8.5
150485,2023-01-06,5911,2599,64,5.4
150420,2023-01-09,5479,3493,71,7.3
150438,2023-01-29,9548,3037,66,5.5
150471,2023-01-08,3244,2377,69,8.0
150406,2023-01-17,4333,1897,83,8.7
150460,2023-01-01,4209,2857,94,7.1
150481,2023-01-12,13858,2969,96,6.6
150440,2023-01-18,14671,2722,61,7.7
150491,2023-01-28,7889,2543,70,7.8
150406,2023-01-20,10101,3330,93,7.5
150430,2023-01-12,14961,3008,72,6.2
150463,2023-01-16,5523,3334,73,5.7
150468,2023-01-30,14841,2597,79,5.0
150433,2023-01-01,13697,3274,86,6.0
150458,2023-01-29,10925,2608,90,7.3
150446,2023-01-28,14831,2917,88,6.9
150421,2023-01-04,11210,3155,67,8.6
150483,2023-01-19,14823,1896,90,8.4
150414,2023-01-23,12011,3044,95,7.1
150477,2023-01-17,8013,2002,92,8.4
150418,2023-01-09,14407,2234,98,7.2
150404,2023-01-13,14420,1846,63,7.9
150494,2023-01-16,4656,2420,88,8.2
150479,2023-01-27,11370,2599,61,5.7
150494,2023-01-23,13960,2840,63,8.0
150407,2023-01-28,8429,2684,69,5.2
150438,2023-01-19,12667,2648,78,6.4
150439,2023-01-11,13076,2998,71,6.1
150436,2023-01-03,12074,1938,98,5.5
150481,2023-01-07,6718,1840,99,8.6
150489,2023-01-08,13649,1826,88,5.1
150400,2023-01-10,5143,3487,82,8.7
150400,2023-01-25,14428,3245,78,7.3
150428,2023-01-01,14108,2925,60,7.8
150492,2023-01-16,14410,2400,90,8.4
150488,2023-01-04,6196,3160,80,8.5
150426,2023-01-06,8637,2916,67,5.8
150432,2023-01-17,13744,2038,62,8.8
150403,2023-01-26,14835,3172,67,8.3
150431,2023-01-12,3238,2004,88,6.8
